ItemID,SentimentText,Sentiment
9232,#bgt or Stravros Flatley. All singers can pretty much sod off to X-Factor. But I suspect a singer will win ,0
9233,"#BGT Quite an awkward moment, poor girl  I hope she doesn't loose it again.",0
9234,#BGT Susan Boyle Diversity Britain's Got Talent Shaheen Stavros Flatley &lt;--- GO AWAY! ,0
9235,#BGT That kid out of stavros flatley looks like chunk from the goonies ,1
9236,#bgt their ok but their not gonna win ,0
9237,"#BGT Why can't America's Got Talent be as good as BGT? Oh yeah, because we all suck ",0
9238,"#bigfanfriday @manishamusic, very sweet, an understanding step mom!! ",1
9239,"#BIGGUP to vegas!!! What happens in u, sometimes makes it way onto myspace.      lol but really :-D",0
9240,#bigupz to @cbondemand for knowing how to cook ,1
9241,#bildungsstreik: the demonstration against bd education will soon start!! Everybody should go to it! But I have to work ,0
9242,#Bing is my new search engine.  I simply love it!  No more google. ,0
9243,#Bing is out www.bing.com @bing love the video preview ,1
9244,#Bingum.com is offering free advertising to it's members for a limited time. Sign-up and message me to get started ,1
9245,#blacksquadron Hide? I'm already well hidden  Like a nerdy ninja,1
9246,#Blink182 tickets went on sale in Phoenix. 55$ each. That is 30 dollars more then New York Tickets. WTF @markhoppus should look into this ,0
9247,#Blog updated. Link in my profile if you want to check it out. ,1
9248,#bmwland HELP hit by uninsured driver  http://tinyurl.com/ny7pek,0
9249,"#boarding Goodbye IAD. See ya in 5 hours, Frisco  And it looks like we might be leaving on-time!",1
9250,#bonktown had some sweet Time carbon shoes for $50!!! Euro 45 would have been too big ,0
9251,#bookparty midnight EST = 5am GMT. Partners/ friends/ brain might not appreciate this. ,1
9252,"#Bootcamp in the rain means cold on the skytrain. Why didn't I bring a sweater today??  On a plus note, I'll be on time for work this am.",0
9253,#bradiewebb #andyclemmensen #shaundiviney #shortstack #bradiewebb #andyclemmensen #shaundiviney #shortstack ,1
9254,#bradiewebb#andyclemmensen#shaundiviney   ahhhhaahaha. theyre in trending topics ! &lt;3 themm. ,1
9255,#brazillovesmcfly and so do i ,1
9256,#BridgetoTerabithia made me cry like a baby ,0
9257,#bringback my mom doing my laundry  lol,0
9258,#bringback our last night in miami @Jrock2416 @KoFiBaBy @MingdaGazette @bbc_dream hmph i wasnt there i leftt  I,0
9259,#bringback Yr 04 n 05 the most livest yrs...From Spotlite to Flex shows to 18 n older parties wen I ain't no anybody that died ,0
9260,#britneyspears another great video http://bit.ly/WhSwZ  ,1
9261,"&quot;I don't like Monday, i wish it were sunday, cause that's my fun day.&quot;  that was my freaking jam when i was little.   i miss it.  ",1
9262,&quot;I don't listen to you much.&quot; Thanks Sam. B*tch .... @VinDel13 I was driving today but I didn't see you running  Sorry,0
9263,&quot;I feel comfortable using legal jargon in everyday life!... I object!&quot; Elle Woods -- LSAT tomorrow ,1
9264,&quot;I felt disturbed when _____'_ titties were going up and down when he was running&quot; LMAO. Oh the siblings are back ,1
9265,"&quot;I give it my heart. My determination, and my courage. And its all pushed away because it was at the wrong time.  so it feels&quot;",0
9266,"&quot;I got a lot to say to you, I noticed your eyes are always glued to me. Your keeping them here &amp; it makes no sense at all.&quot; - Paramore ",1
9267,&quot;i got bangs! my hair is so now!&quot; ,1
9268,&quot;I guess We're gonna have to take control&quot; truer words never said. Thank you Bobby Brown via Ghostbusters 2 soundtrack ,1
9269,"&quot;i have a long list of things to say, but i'll leave it at you amaze me&quot; the maine ",1
9270,"&quot;I haven't been pepper sprayed in an entire year.&quot; Line of the night.  Sleeping until, oh idk... Monday morning.  oh yeah, &amp; yay Chitown ",1
9271,"&quot;I haven't had meat in five years&quot; &quot;well, I haven't had a banana in a year&quot; oh comdey central on the eliptical ",1
9272,&quot;i hear its wonderful in california.&quot; ,1
9273,"&quot;I high-5 your goodbyes, and it leaves me with nothing but blisters&quot;... ",1
9274,&quot;i just want back go your head&quot; ,0
9275,&quot;I kn0o u seen alota things in ur life...got u feeln like this cnt b right. I wnt hurt u...im down 4 u baby..&quot; i l0ove dis song..*tear ,1
9276,&quot;I know the pieces fit cuz I watched them fall away.&quot; -schizm (tool). ,1
9277,"&quot;I know we facing a recession, but the music ya'll making gone make it the great depression&quot;- Jay-Z     On that note, I say goodnight ",1
9278,"&quot;I know what you like, I know what you think, not afraid to stare you down until you blink.&quot; I've got nerve  #Miley Cyrus",1
9279,&quot;I know where I'm at but that doesn't mean I know how to get home!&quot; My brother driving us home from dinner ,0
9280,&quot;i leave you in good hands&quot;. a frozen tundra with slit wrists. a fatal wound. &quot;THE LIGHT WILL SHINE&quot;. rose like no other. &quot;PAIN&quot;. &quot;3:24&quot;. ,0
9281,"&quot;I like the night. Without the dark, we'd never see the stars.&quot; / going to work now but i have no pleasure cause the sun is shining ",0
9282,&quot;i like you more than my guitar.&quot;  ,1
9283,"&quot;I Love Hip Hop in Morocco&quot; screening tonight, 6:30 at BK museum. (@joshasen wanna tell a girl when ur doing these things?! ",1
9284,"&quot;I love Taxes.&quot;, Oh Accountant Cat. ",1
9285,&quot;i love you&quot; how can so little mean so much ,1
9286,"&quot;I miss you, I miss your smile&quot;... ",0
9287,&quot;I now pronounce you Second Class Citizens&quot; is a fresh post at http://bohica2k.com. Free second class citizen cake!  ,1
9288,"&quot;I only have a 360 now.  *pause* Oh, and a Wii. Haha. I forgot about that.&quot; -Myself, forgetting about my ownership of a Wii.",0
9289,#britneyspears brill remix to baby one more time at the O2 in london!! http://bit.ly/e92jq  ,1
9290,#BSB #BSB #BSB @backstreetboys I love BSB so much forever and ever!!  #BSB #BSB,1
9291,#BTS is not a trending topic anymore ,0
9292,"#buyitdirect I'd love to see the bandwidth bill, though. could do with a chuckle ",1
9293,#buzz140 is out the the trending topics... ,0
9294,#buzzvn YouTube - Heineken - Walk in Fridge: Ai kh?ng mu?n t? l?nh n?y   http://chilp.it/?528243,1
9295,#C4N PEOPLEs Im here finally.. sorry Im so late..  Couldnt be helped,0
9296,#calcpacouncil  42 states have passed mobility legislation. 48 states 150-hour rule. California is a holdout on both ,0
9297,#CANADA NEWS: Retirees protest at Molson Brewery in St. John's after announced cuts to pension plan covered free beer. http://tr.im/nBuJ ,0
9298,"#canada telecoms launch overpriced #mobile payment http://bit.ly/14txjz (/. http://bit.ly/xSUrl) - take that, certapay &amp; #paypal ! ",1
9299,#Canucks seem to be falling a lot. Must mean they're skating extra hard tonight. ,1
9300,#cckb wonderful that Christ has an unfinished work - praying for each one us that we should stand firm ,1
9301,"#Channel4FM on air at 9: after 10, win tickets to London 2 C Britney. After 11, win a HP Notebook! And at 9:15 passes to Dubai Ice Rink! ",1
9302,"#charitytuesday @andys2tyred is raising funds for @dogstrust , setting off on a London - Paris bike ride tomorrow! Please support him! ",1
9303,#charitytuesday @bullyinguk @smiletrain @childrens_trust @diabetesuk @eczemasupport @hearingdogs @air_ambulance @MADECHARITY &lt; follow pls ,1
9304,#charitytuesday @jessicastrust.  Because no family should lose their mum through a preventable illness ,1
9305,"#Charlotte NC Rides i need a ride to pgh,pa! (huntersville): Hi, I'm sane.  I thought I sh.. http://tinyurl.com/nzoa9w",1
9306,#chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday  aaah ,0
9307,#chesterday Doente ,1
9308,#chesterday don't forget it. it's really important. ,1
9309,#chesterday i dont like the fact the japenese shop has closed down  (it may have been that way for ages aint been there a while) :/,0
9310,#chesterday let's spread chester-love  #chesterday yeaaaah,1
9311,"#Chicago Rides Chicago to Atlantic City - Riders Needed  (Skokie, IL): Hello,  I'm leaving for.. http://tinyurl.com/o74xva",1
9312,#christel says: lets have some horny time ,1
9313,#ChubsUnite @HisRuin Mmmm tacos in general make me happy.  As long as they're in muh belleh. &lt;3,1
9314,"#chuck #chuckmemondays I didn't realize how short one episode is. Had a great time anyway! Thanks, see you next week ",1
9315,#Chuck: Renewed!  Rumored to be heading to Friday  Good news: with a ratings boost there is the possibility of a 9 episode pickup!,0
9316,#chuckmemondays OMG. i miss watching Chuck.. The new season cant get here soon enough! I'll have to watch reruns for the entire summer ,0
9317,"#cilips09 quarter of Brig O' Doon owned by the National Trust for Scotland, wonder which quarter? ",1
9318,"#clothdiapers They're really super cute, too. Little polka dot and stripe and flower diapers. hehehe  OK I'm done. Mommyness coming out!",1
9319,"#cluckingblossom Thought Trade was probably the best band I saw there, but their set was too short and I failed to grab one of their CDs ",0
9320,#cluetrain audio has been so up/down that I gave up - second time today I've closed down a webcast ,0
9321,#coffee ,1
9322,"#commtell09 Patty Perkins, VP Desktop Video Manager of Wachovia is up next- I understand many #SharePoint opps are  happening there ",1
9323,"#communityone #opensolaris In midst of my own update to 2009.06. Been running recent build, but now  letting Update Mgr do its thing.  ",1
9324,"#Conan HEY TIGER, FOLLOW ME ",1
9325,#Conan is lookin good  And his musical entrance was ridiculously long. Like legit 2 min of applause.,1
9326,#Confession I like someone I'm not suppose to ,0
9327,#confessions i actually have ''dexy midnight runner-come on eileen'' as 1 of my ring tone ,0
9328,#confessions i follow some of my followers followers  im guilty...,0
9329,#creating fame class over  now to set up my new site in host,0
9330,#creditcrunchtv Fridge. ,1
9331,#CSH anyone know how to save the data from my fked HD.    . Read previous tweets to get details.,0
9332,"#cullencoven Tia Farrish-Beverwil commented on the photo 'Happy Mother's Day' wow, amazing..  http://bit.ly/gVTQO",1
9333,#customer #goodservice Dominion Memorial Market http://bit.ly/11p3L9  @jwpeddle ,1
9334,"#cycling short care what do you do? Of late I've taken the easy way and machine washed, line dried them. But I think It may be a problem ",0
9335,"#dailycharacter - Here's todays:  http://bit.ly/AhZRo If you like girls in mech suits, then this is for you  #doodleparty",1
9336,#dating is expensive.  ,0
9337,#DavidArchie rules! #TouchMyHand for the win.haha ,1
9338,#DavidCarradine You will be missed ,0
9339,#day in sun I meant. Cool breeze was very deceptive. Damn. I hate being fair-skinned  I don't even tan. Just burn and freckle ,0
9340,"#DCU No, it's still baseball.  ",0
9341,#ddth D?CH v? rao v?t thuê - **** - b?c c? chim: ?úng là dân qu?ng cáo  http://tinyurl.com/ktavrt,1
9342,#deathandtaxes#musicmonday great listening ,1
9343,#delongeday ,1
9344,#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.,0
9345,#derunkah-Twitter ;) woooooooo! Downtown enjoying the last bit o' sunshine ,1
9346,#dfizzy gography homework   do u know anything about monaco?,0
9347,"#Dialogue #Trivia - If we pull this off, worst you loose ur job but if we not, and you'll loose your life - which movie is this? ",1
9348,#dickensurl.com - for when you need a more poetic link ,1
9349,"#dinner consisted of Roast Lamb, Spuds and Rabbit food... and a mush of apples  now its time for pringles \o/",1
9350,#djangodash djangodash.com site : 504 Gateway Time-out : nginx : #fail  whatup?,0
9351,#dmb on Fallon tonight and The Today Show Friday morning...check it out ,1
9352,#DMCwmnSHOW enjoying the show very much from sharon ,1
9353,#dollhouse finally sparked my interest. Alan Wash Tudyk FTW ,1
9354,"#dontoyulove that i can be myself around you, but #dontyouhate that you'll never know the difference..... ",0
9355,#dontuhate how lauryn hill aint got her shi 2gether yet. I miss her man ,0
9356,&quot;Believe&quot; by Raheem Devaughn.....I'm in the zone ,1
9357,&quot;Beverley Knight has one of the best voices the U.K has to offer!!&quot; &quot;such a great feel-good song. beverley is so underrated  &quot;,0
9358,"&quot;Bicycle, bicycle...I want to ride my bicycle, I want to ride my bike&quot; Bicycle Race by Queen is stuck in my head! ",1
9359,&quot;Blame it on Me&quot; will be a classic.  I have an ear for these things.  ,1
9360,&quot;Block EVERYTHING&quot;.. says China   http://tinyurl.com/nkt85n,1
9361,&quot;blow the candles out look like I'm solo tonight&quot;. Playback is such a waste. ,0
9362,&quot;bluffin with my muffin&quot;....some people are JUST realizing what this means....step your gaga game up people ,1
9363,&quot;Book worm&quot; mode... Let's do it. ,1
9364,&quot;boolProp testingcheatsenabled true&quot; &lt;&lt; this alone makes me a very happy bunny  that and &quot;motherlode&quot; but thats cos Im greedy ^-^,1
9365,&quot;borderline amazing&quot; is my new favorite phrase/saying ,1
9366,&quot;Boy do i hate it when you reach out to ppl via email and they don't respond in this business(music)....oh well such is life ,1
9367,"&quot;boy&quot; wasn't there! :'( i was prepared to talk to him, and flirt and EVERYTHING! -.-  buuuut.... we had a great time. ",1
9368,"&quot;Break the mold, be extraordinary!&quot; - Dove Chocolate's moment ",1
9369,&quot;breakeven&quot; -the script  #musicmonday idiots,1
9370,"&quot;Breakfast&quot; (at 2PM), then Cleaning (  ), then sushi (!! )",0
9371,"&quot;Bruce Springsteen embarks on world tour.&quot; Apparently, Oz is on some other, unworldly planet ",0
9372,&quot;Bruises become more prominent as the time lapses.&quot;  wikipedia ,1
9373,"&quot;bust in the door and, take me away&quot; ",1
9374,"&quot;but god does it feel so good.. &quot;  ~another song that kilLs me.   omg ill kill my allergies   ~ school , good monday ?",0
9375,"&quot;But pickle jars are just pickle jars And pickles are just pickles Ingredients : water, salt, cucumber, garlic and pickling spices&quot; ",1
9376,"&quot;but sometimes I see what I wanna see. I see what I wanna be but the worst part about what I see is, it's not me.&quot; G'night twitterererers ",1
